PersonId,MetricDate,Model,Feature,Usage count by model and feature,PeopleHistoricalId
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,code_completion,56,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,chat_inline,18,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,chat_panel_ask_mode,28,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,chat_panel_edit_mode,30,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,agent_edit,24,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,chat_panel_custom_mode,9,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,chat_panel_plan_mode,6,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,unknown,chat_panel_plan_mode,2,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,chat_panel_agent_mode,9,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,copilot_app,2,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-07,gpt-5.6-terra,others,2,12325e47-31c4-3de2-504c-30281d090fe41780790400
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,code_completion,57,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,chat_inline,19,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,chat_panel_ask_mode,29,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,chat_panel_edit_mode,31,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,agent_edit,24,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,chat_panel_custom_mode,10,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,chat_panel_plan_mode,8,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,chat_panel_agent_mode,9,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,copilot_app,2,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-14,gpt-5.6-terra,others,2,12325e47-31c4-3de2-504c-30281d090fe41781395200
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,code_completion,54,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,chat_inline,7,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,claude-sonnet-5,chat_inline,11,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,chat_panel_ask_mode,27,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,chat_panel_edit_mode,28,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,agent_edit,24,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,chat_panel_custom_mode,5,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,claude-sonnet-5,chat_panel_custom_mode,4,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,chat_panel_plan_mode,5,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,claude-sonnet-5,chat_panel_plan_mode,2,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,chat_panel_agent_mode,7,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,claude-sonnet-5,chat_panel_agent_mode,2,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,gpt-5.3-codex,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,claude-sonnet-5,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-21,claude-sonnet-5,others,2,12325e47-31c4-3de2-504c-30281d090fe41782000000
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,code_completion,87,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,chat_inline,30,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,chat_panel_ask_mode,22,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,claude-sonnet-5,chat_panel_ask_mode,22,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,chat_panel_edit_mode,24,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,claude-sonnet-5,chat_panel_edit_mode,23,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,agent_edit,13,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,claude-sonnet-5,agent_edit,24,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,chat_panel_custom_mode,8,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,claude-sonnet-5,chat_panel_custom_mode,7,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,chat_panel_plan_mode,7,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,claude-sonnet-5,chat_panel_plan_mode,5,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,chat_panel_agent_mode,11,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,claude-sonnet-5,chat_panel_agent_mode,3,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,copilot_app,3,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-06-28,gpt-5.3-codex,others,3,12325e47-31c4-3de2-504c-30281d090fe41782604800
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,code_completion,29,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,code_completion,52,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,chat_inline,10,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,chat_inline,17,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,chat_panel_ask_mode,21,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,chat_panel_ask_mode,20,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,chat_panel_edit_mode,22,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,chat_panel_edit_mode,21,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,auto,agent_edit,13,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,agent_edit,22,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,chat_panel_custom_mode,13,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,chat_panel_plan_mode,6,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,chat_panel_plan_mode,4,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,chat_panel_agent_mode,7,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,chat_panel_agent_mode,6,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,copilot_app,2,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,gpt-5.3-codex,others,1,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-05,claude-sonnet-5,others,4,12325e47-31c4-3de2-504c-30281d090fe41783209600
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,code_completion,39,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,claude-sonnet-5,code_completion,38,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,chat_inline,26,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,chat_panel_ask_mode,20,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,claude-sonnet-5,chat_panel_ask_mode,19,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,chat_panel_edit_mode,41,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,agent_edit,33,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,chat_panel_custom_mode,6,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,claude-sonnet-5,chat_panel_custom_mode,7,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,chat_panel_plan_mode,10,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,chat_panel_agent_mode,13,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,claude-sonnet-5,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-12,gpt-5.3-codex,others,3,12325e47-31c4-3de2-504c-30281d090fe41783814400
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,code_completion,41,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,code_completion,40,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,chat_inline,10,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,chat_inline,17,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,chat_panel_ask_mode,21,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,chat_panel_ask_mode,20,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,chat_panel_edit_mode,15,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,chat_panel_edit_mode,28,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,agent_edit,12,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,agent_edit,23,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,chat_panel_custom_mode,7,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,chat_panel_custom_mode,7,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,chat_panel_plan_mode,11,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,chat_panel_agent_mode,9,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,chat_panel_agent_mode,4,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,copilot_app,3,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,gpt-5.3-codex,others,2,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-19,claude-sonnet-5,others,1,12325e47-31c4-3de2-504c-30281d090fe41784419200
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,auto,code_completion,82,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,chat_inline,10,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,chat_inline,18,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,chat_panel_ask_mode,22,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,chat_panel_ask_mode,20,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,chat_panel_edit_mode,15,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,chat_panel_edit_mode,29,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,agent_edit,13,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,agent_edit,22,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,chat_panel_custom_mode,5,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,chat_panel_custom_mode,9,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,chat_panel_plan_mode,7,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,chat_panel_plan_mode,4,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,chat_panel_agent_mode,8,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,chat_panel_agent_mode,6,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,gpt-5.3-codex,others,1,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,auto,others,1,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-07-26,claude-sonnet-5,others,1,12325e47-31c4-3de2-504c-30281d090fe41785024000
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,code_completion,52,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,chat_inline,7,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.6-sol,chat_inline,10,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,chat_panel_ask_mode,15,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.6-sol,chat_panel_ask_mode,11,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,chat_panel_edit_mode,28,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,agent_edit,23,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,chat_panel_custom_mode,4,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.6-sol,chat_panel_custom_mode,5,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.6-sol,chat_panel_plan_mode,7,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.6-sol,chat_panel_agent_mode,8,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,copilot_app,2,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.5,others,1,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-02,gpt-5.6-sol,others,1,12325e47-31c4-3de2-504c-30281d090fe41785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,code_completion,59,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,chat_inline,20,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,chat_panel_ask_mode,17,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.6-sol,chat_panel_ask_mode,13,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,chat_panel_edit_mode,18,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.6-sol,chat_panel_edit_mode,14,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,agent_edit,26,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,chat_panel_custom_mode,4,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.6-sol,chat_panel_custom_mode,3,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,unknown,chat_panel_custom_mode,3,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.6-sol,chat_panel_plan_mode,8,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.6-sol,chat_panel_agent_mode,10,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.6-sol,copilot_app,1,12325e47-31c4-3de2-504c-30281d090fe41786233600
12325e47-31c4-3de2-504c-30281d090fe4,2026-08-09,gpt-5.5,others,2,12325e47-31c4-3de2-504c-30281d090fe41786233600
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-15,gpt-5.5,code_completion,18,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771113600
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-15,gpt-5.5,chat_inline,3,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771113600
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-15,gpt-5.5,chat_panel_ask_mode,6,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771113600
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-15,gpt-5.5,chat_panel_unknown_mode,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771113600
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-15,gpt-5.5,others,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771113600
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-22,gpt-5.5,code_completion,16,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771718400
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-22,gpt-5.5,chat_inline,3,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771718400
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-22,gpt-5.5,chat_panel_ask_mode,5,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771718400
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-22,gpt-5.5,chat_panel_unknown_mode,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771718400
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-02-22,gpt-5.5,others,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1771718400
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-01,gpt-5.5,code_completion,9,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772323200
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-01,gpt-5.5,chat_inline,2,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772323200
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-01,gpt-5.5,chat_panel_ask_mode,3,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772323200
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-01,gpt-5.5,chat_panel_unknown_mode,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772323200
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-08,gpt-5.5,code_completion,12,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772928000
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-08,gpt-5.5,chat_inline,2,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772928000
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-08,gpt-5.5,chat_panel_ask_mode,4,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772928000
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-08,unknown,chat_panel_unknown_mode,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772928000
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-08,gpt-5.5,others,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1772928000
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-15,gpt-5.5,code_completion,16,09d6362b-daf7-3a0d-8645-1a2e924f48ac1773532800
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-15,gpt-5.5,chat_inline,3,09d6362b-daf7-3a0d-8645-1a2e924f48ac1773532800
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-15,gpt-5.5,chat_panel_ask_mode,5,09d6362b-daf7-3a0d-8645-1a2e924f48ac1773532800
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-15,gpt-5.5,chat_panel_unknown_mode,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1773532800
09d6362b-daf7-3a0d-8645-1a2e924f48ac,2026-03-15,gpt-5.5,others,1,09d6362b-daf7-3a0d-8645-1a2e924f48ac1773532800
